Timestamp,SessionTime,Num_of_Fixations,Mean_Fixation_Duration,Skew_Fixation_Duration,First_Fixation_Duration,Mean_Saccade_Duration,Skew_Saccade_Duration,Skew_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Max_Saccade_Direction,Num_of_Blink,Mean_Blink_Duration,Skew_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,SD_Microsac_Ampl,Skew_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp,Mean,SD,Number of Peaks
2026-04-16 16:27:40.953,9,525,0,4667,343,1649,0,0695,467,0753,22,2322,5,6854,1,8401,0,3983,2,2077,3,1413,0,0000,0,0000,0,0000,0,7000,36,4185,3,0813,-0,2758,0,0684,-0,3041,41,3443,126,7911,179,9804,0,7302,-2,1694,0,9166,0,2777,0,2353,0,9284,0,8906,3,8213,0,0021,0,000000
2026-04-16 16:27:41.930,10,502,0,5000,352,6185,0,0849,467,0753,22,2296,6,1621,1,6481,0,0958,2,0471,3,1413,0,0000,0,0000,0,0000,0,7000,36,4185,3,0813,-0,2758,0,0684,-0,3041,41,3443,126,7911,179,9804,0,7302,-2,1694,0,9166,0,2777,0,2353,0,9284,0,8906,3,8157,0,0044,0,000000
2026-04-16 16:27:42.929,11,503,0,5333,388,9290,0,7876,467,0753,22,2294,6,2959,1,7089,0,0874,2,0060,3,1413,0,0000,0,0000,0,0000,0,7000,36,4185,3,0813,-0,2758,0,0684,-0,3041,41,3443,126,7911,179,9804,0,7302,-2,1694,0,9166,0,2777,0,2353,0,9284,0,8906,3,8053,0,0098,0,000000
2026-04-16 16:27:43.931,12,503,0,6000,392,6311,1,2208,467,0753,22,2289,6,4642,2,3224,0,0351,1,9869,3,1413,0,0000,0,0000,0,0000,0,7667,36,3495,3,3632,-0,2955,0,0748,-0,3200,36,6953,122,1027,179,9804,0,7378,-2,0881,0,9635,0,2674,0,2282,1,0389,0,8906,3,7954,0,0147,0,000000
2026-04-16 16:27:44.941,13,514,0,6333,387,1702,1,0068,467,0753,22,2285,6,9217,2,5467,0,2306,2,0721,3,1413,0,0000,0,0000,0,0000,1,0333,36,3942,3,6061,-0,2369,0,0802,-0,2562,34,1743,127,0753,179,9804,0,6949,-1,3885,0,9635,0,3244,0,2590,0,6658,0,8906,3,7912,0,0142,0,000000
2026-04-16 16:27:45.952,14,525,0,7333,373,7684,1,1801,467,0753,22,2282,7,1330,2,6093,0,1798,2,0629,3,1413,0,0000,0,0000,0,0000,1,1000,36,4412,3,6151,-0,2190,0,0804,-0,2372,26,5779,126,7669,179,9804,0,6589,-1,2410,0,9635,0,3543,0,2778,0,5441,0,8908,3,7872,0,0153,0,000000
2026-04-16 16:27:46.951,15,525,0,8000,363,9018,1,1014,467,0753,22,2309,5,9289,2,5063,0,2594,2,0682,3,1413,0,0000,0,0000,0,0000,1,2000,36,4233,3,4989,-0,2097,0,0778,-0,2262,24,4762,127,3834,179,9804,0,6710,-1,3730,0,9635,0,3439,0,2700,0,6358,0,8908,3,7785,0,0148,0,000000
2026-04-16 16:27:47.954,16,525,0,8667,370,0986,0,9963,467,0753,22,2305,6,0446,2,5711,0,2622,2,0289,3,1413,0,0000,0,0000,0,0000,1,2667,36,3981,3,4073,-0,1930,0,0758,-0,2081,22,9375,124,1690,179,9804,0,6791,-1,4536,0,9635,0,3312,0,2687,0,7063,0,8908,3,7759,0,0155,0,000000
2026-04-16 16:27:48.964,17,536,0,9667,358,6232,1,1201,467,0753,22,2302,6,1627,2,5596,0,2050,2,0249,3,1413,0,0000,0,0000,0,0000,1,2667,36,3981,3,4073,-0,1930,0,0758,-0,2081,22,9375,124,1690,179,9804,0,6791,-1,4536,0,9635,0,3312,0,2687,0,7063,0,8908,3,8012,0,0572,0,000000
2026-04-16 16:27:49.965,18,536,1,0667,355,5594,1,0793,467,0753,22,2319,5,7064,2,6035,0,2164,2,0064,3,1413,0,0000,0,0000,0,0000,1,3333,36,4116,3,6182,-0,1291,0,0809,-0,1162,25,7925,122,7617,179,9804,0,6859,-1,3984,1,0062,0,3255,0,2641,0,7584,0,8908,3,8473,0,0982,0,000000
