Timestamp,SessionTime,Num_of_Fixations,Mean_Fixation_Duration,SD_Fixation_Duration,Skew_Fixation_Duration,Max_Fixation_Duration,First_Fixation_Duration,Num_of_Saccade,Mean_Saccade_Duration,SD_Saccade_Duration,Skew_Saccade_Duration,Max_Saccade_Duration,Mean_Saccade_Amplitude,SD_Saccade_Amplitude,Skew_Saccade_Amplitude,Max_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Skew_Saccade_Direction,Max_Saccade_Direction,Mean_Saccade_Length,SD_Saccade_Length,Skew_Saccade_Length,Max_Saccade_Length,Num_of_Blink,Mean_Blink_Duration,SD_Blink_Duration,Skew_Blink_Duration,Max_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,Max_Microsac_Peak_Vel,Mean_Microsac_Ampl,SD_Microsac_Ampl,Skew_Microsac_Ampl,Max_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Skew_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,SD_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp
2026-04-16 14:10:34.358,3,105,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0333,22,2120,0,0000,0,0000,22,2120,9,4290,0,0000,0,0000,9,4290,-1,7305,0,0000,0,0000,-1,7305,9,4290,0,0000,0,0000,9,4290,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000
2026-04-16 14:10:34.866,3,616,0,0333,266,7613,0,0000,0,0000,266,7613,266,7613,0,2000,33,3323,24,8419,1,7889,88,8805,4,6702,4,0310,0,6197,11,0047,-0,5629,1,0091,0,9041,1,4190,4,6702,4,0310,0,6197,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,0333,34,0370,0,0000,0,0000,34,0370,0,7567,0,0000,0,0000,0,7567,-30,6641,0,0000,0,0000,-30,6641,0,6850,0,0000,0,0000,0,6850,0,3721,0,0000,0,0000,0,3721
2026-04-16 14:10:35.378,4,127,0,1000,244,4905,18,1872,-0,0006,266,7613,266,7613,0,3333,28,8889,19,9972,2,6667,88,8805,3,7012,3,3877,1,3031,11,0047,-1,5516,1,4421,0,5449,1,4190,3,7012,3,3877,1,3031,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,0333,34,0370,0,0000,0,0000,34,0370,0,7567,0,0000,0,0000,0,7567,-30,6641,0,0000,0,0000,-30,6641,0,6850,0,0000,0,0000,0,6850,0,3721,0,0000,0,0000,0,3721
2026-04-16 14:10:35.889,4,638,0,1333,255,6070,96,2599,0,3234,400,1007,266,7613,0,6000,25,9247,15,2691,3,8806,88,8805,2,5332,2,8506,2,1496,11,0047,-0,8565,1,5020,0,2902,2,7467,2,5332,2,8506,2,1496,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,1333,32,6231,1,6753,-0,4146,34,2873,0,7251,0,0372,-0,4190,0,7618,-30,3958,11,6486,0,5544,-12,0656,0,6520,0,0935,0,3391,0,7883,0,3552,0,1188,-0,5731,0,4960
2026-04-16 14:10:36.400,5,149,0,1667,253,3746,86,2131,0,4374,400,1007,266,7613,0,7333,25,2503,13,8853,4,3644,88,8805,2,2468,2,6533,2,4630,11,0047,-0,7079,1,9047,0,4932,3,0327,2,2468,2,6533,2,4630,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,2333,33,2293,1,5414,-0,8877,35,0268,0,7384,0,0341,-0,8932,0,7781,6,9814,115,4241,0,2637,173,7619,0,7201,0,1065,-0,5576,0,8374,0,2479,0,1537,0,3888,0,4960
2026-04-16 14:10:36.910,5,661,0,2333,254,0197,97,8984,0,2245,400,1007,266,7613,0,8000,24,9974,13,3206,4,5873,88,8805,2,1488,2,5633,2,6081,11,0047,-0,5221,1,9250,0,2775,3,0327,2,1488,2,5633,2,6081,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,2667,32,9857,1,5793,-0,4906,35,0268,0,7330,0,0350,-0,4937,0,7781,17,6063,111,5689,0,0242,173,7619,0,6344,0,2477,-1,6116,0,8374,0,3037,0,2060,0,5789,0,6940
2026-04-16 14:10:37.422,6,172,0,2667,283,3777,120,0806,0,2936,488,8840,266,7613,0,8333,24,8865,13,0627,4,6949,88,8805,2,0968,2,5245,2,6776,11,0047,-0,4774,1,8988,0,2150,3,0327,2,0968,2,5245,2,6776,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,3000,33,5594,2,2024,0,4720,38,1493,0,7458,0,0489,0,4772,0,8479,19,4523,105,3176,-0,0265,173,7619,0,6436,0,2350,-1,7909,0,8374,0,3249,0,2033,0,3133,0,6940
2026-04-16 14:10:37.933,6,683,0,3000,306,2158,130,3450,0,1088,488,9202,266,7613,0,8667,24,7841,12,8193,4,8000,88,8805,2,0461,2,4884,2,7437,11,0047,-0,3981,1,9037,0,1290,3,0327,2,0461,2,4884,2,7437,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,3333,33,7090,2,1370,0,2890,38,1493,0,7491,0,0475,0,2936,0,8479,26,5793,102,1752,-0,2018,173,7619,0,5832,0,2873,-1,1714,0,8374,0,3702,0,2360,0,3055,0,7781
2026-04-16 14:10:38.445,7,194,0,3333,304,4847,155,5862,0,6763,622,2534,266,7613,1,0667,24,3031,11,5985,5,3882,88,8805,1,9377,2,2781,3,0340,11,0047,-0,5867,1,8895,0,1687,3,0327,1,9377,2,2781,3,0340,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,4333,35,2789,3,7253,0,8674,42,7760,0,7839,0,0827,0,8681,0,9504,-19,0517,122,3767,0,1051,173,7619,0,6611,0,2912,-1,2857,0,9871,0,3179,0,2310,0,6488,0,7781
2026-04-16 14:10:38.955,7,705,0,3667,307,1072,148,5773,0,6537,622,2534,266,7613,1,2000,24,0721,10,9546,5,7470,88,8805,1,8278,2,1721,3,2507,11,0047,-0,6560,1,8500,0,2060,3,0327,1,8278,2,1721,3,2507,11,0047,0,0333,22,2148,0,0000,0,0000,22,2148,0,5333,35,3820,3,6336,0,7825,42,7760,0,7862,0,0807,0,7826,0,9504,-33,1605,118,8186,0,2921,173,7619,0,6741,0,2659,-1,5061,0,9871,0,3253,0,2157,0,5628,0,7781
