Timestamp,SessionTime,Num_of_Fixations,Mean_Fixation_Duration,Skew_Fixation_Duration,First_Fixation_Duration,Mean_Saccade_Duration,Skew_Saccade_Duration,Skew_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Max_Saccade_Direction,Num_of_Blink,Mean_Blink_Duration,Skew_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,SD_Microsac_Ampl,Skew_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp,Mean,SD,Number of Peaks
2026-04-16 14:19:52.347,49,868,1,7000,340,2943,2,2327,111,1088,23,6238,10,5293,2,7901,0,0448,1,7731,3,1415,0,0000,0,0000,0,0000,2,9333,36,5668,4,1160,0,1877,0,0916,0,1885,-5,2144,98,7607,167,8257,0,5203,0,2429,1,3855,0,5863,0,2490,-0,6656,0,9856,3,4981,0,0016,0,000000
2026-04-16 14:19:53.325,50,845,1,7667,336,6774,2,2760,111,1088,23,6899,10,2813,2,7209,-0,1664,1,6833,3,1415,0,0000,0,0000,0,0000,2,9333,36,5317,4,0651,0,2491,0,0905,0,2500,-10,0414,101,0052,167,8257,0,5240,0,2332,1,3855,0,5881,0,2493,-0,7094,0,9856,3,4973,0,0020,0,000000
2026-04-16 14:19:54.325,51,845,1,7667,337,9379,2,2970,199,9760,23,2233,11,8070,2,5729,-0,1670,1,7041,3,1415,0,0000,0,0000,0,0000,2,8667,36,6675,4,2655,0,2685,0,0949,0,2683,-9,9262,101,5385,167,8257,0,5239,0,2572,1,3855,0,6154,0,2217,-0,8000,0,9856,3,4960,0,0026,0,000000
2026-04-16 14:19:55.334,52,856,1,7667,343,3890,2,2351,222,2061,23,2618,11,5816,2,3795,-0,1959,1,7108,3,1415,0,0000,0,0000,0,0000,2,8667,36,6248,4,2462,0,2829,0,0945,0,2827,-14,1433,98,1540,167,8257,0,4814,0,3328,1,3855,0,6324,0,2166,-0,7970,0,9856,3,4921,0,0061,0,000000
2026-04-16 14:19:56.349,53,868,1,7333,358,9725,2,0005,555,5801,23,2973,11,3847,2,3281,-0,1837,1,7178,3,1415,0,0000,0,0000,0,0000,2,7667,36,6079,4,2513,0,3228,0,0946,0,3225,-10,9841,99,5920,170,2849,0,4867,0,3012,1,3855,0,6226,0,2241,-0,7607,0,9856,3,4872,0,0095,0,000000
2026-04-16 14:19:57.347,54,868,1,7000,365,5744,1,8593,244,4210,23,2972,11,3847,2,3268,-0,1887,1,7218,3,1415,0,0000,0,0000,0,0000,2,8333,36,5924,4,2965,0,2962,0,0957,0,2954,-11,1567,99,5564,170,2849,0,4783,0,3415,1,3855,0,6266,0,2238,-0,7702,0,9856,3,4822,0,0128,0,000000
2026-04-16 14:19:58.356,55,879,1,6333,387,7497,2,2290,333,3073,22,8738,13,7001,2,4143,-0,2395,1,7469,3,1415,0,0000,0,0000,0,0000,2,8000,36,3613,4,2997,0,3527,0,0957,0,3525,-21,0792,101,4377,170,2849,0,4914,0,2682,1,3855,0,6086,0,2353,-0,7062,0,9856,3,4754,0,0149,0,000000
2026-04-16 14:19:59.357,56,879,1,6333,387,2960,2,2502,711,1016,22,8686,13,7610,2,4713,-0,1694,1,7644,3,1415,0,0000,0,0000,0,0000,2,8000,36,7153,4,3013,0,2920,0,0958,0,2919,-19,7489,103,6499,170,2849,0,5168,0,1647,1,3855,0,6075,0,2353,-0,6962,0,9856,3,4648,0,0156,0,000000
2026-04-16 14:20:00.357,57,879,1,6333,384,5755,2,3076,222,2176,22,8649,13,8014,2,4844,-0,1697,1,7379,3,1415,0,0000,0,0000,0,0000,2,8000,36,5503,4,4000,0,3276,0,0980,0,3271,-17,6226,101,5813,170,2849,0,5291,0,1041,1,3855,0,5926,0,2450,-0,6148,0,9856,3,4533,0,0167,0,000000
2026-04-16 14:20:01.358,58,879,1,6333,382,7620,2,3110,288,7993,22,8649,13,8014,2,4826,-0,1576,1,7423,3,1415,0,0000,0,0000,0,0000,2,9000,36,6666,4,4888,0,3096,0,0999,0,3087,-16,1600,100,1888,170,2849,0,5408,0,1072,1,3855,0,5871,0,2516,-0,5620,0,9856,3,4402,0,0193,0,000000
