Timestamp,SessionTime,Mean,SD,Variance,Minimum,Maximum,Number of Peaks,Number of Valleys,Ratio
2026-04-16 15:08:34.477,9,980,5,8066,0,0028,0,0000,5,8041,5,8105,0,000000,0,000000,0,0000
2026-04-16 15:08:34.976,10,482,5,9442,0,0555,0,0031,5,8041,6,0333,0,000000,0,000000,0,0000
2026-04-16 15:08:35.476,10,982,5,9969,0,0690,0,0048,5,8041,6,0959,0,000000,0,000000,0,0000
2026-04-16 15:08:35.987,11,493,6,0410,0,0850,0,0072,5,8041,6,1979,0,000000,0,000000,0,0000
2026-04-16 15:08:36.488,11,993,6,1095,0,1403,0,0197,5,8041,6,4142,0,000000,0,000000,0,0000
2026-04-16 15:08:36.997,12,504,6,1921,0,2081,0,0433,5,8041,6,6358,0,000000,0,000000,0,0000
2026-04-16 15:08:37.509,13,015,6,2603,0,2483,0,0616,5,8041,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:38.010,13,515,6,3050,0,2561,0,0656,5,8041,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:38.509,14,015,6,3326,0,2487,0,0618,5,8041,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:39.010,14,515,6,3411,0,2388,0,0570,5,8041,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:39.510,15,016,6,3431,0,2313,0,0535,5,8041,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:40.009,15,516,6,3791,0,1834,0,0336,5,9781,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:40.510,16,016,6,4043,0,1556,0,0242,6,0986,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:41.020,16,527,6,3997,0,1474,0,0217,6,1733,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:41.521,17,027,6,3863,0,1617,0,0261,6,1351,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:42.032,17,538,6,3446,0,1701,0,0289,6,1296,6,6673,0,000000,0,000000,0,0000
2026-04-16 15:08:42.532,18,038,6,3070,0,1504,0,0226,6,1296,6,6025,0,000000,0,000000,0,0000
2026-04-16 15:08:43.043,18,549,6,2593,0,1181,0,0139,6,1296,6,5422,0,000000,0,000000,0,0000
2026-04-16 15:08:43.544,19,049,6,2243,0,0873,0,0076,6,1296,6,4700,0,000000,0,000000,0,0000
2026-04-16 15:08:44.042,19,549,6,2011,0,0698,0,0049,6,1103,6,3961,0,000000,0,000000,0,0000
2026-04-16 15:08:44.544,20,049,6,1801,0,0580,0,0034,6,0862,6,3399,0,000000,0,000000,0,0000
2026-04-16 15:08:45.054,20,560,6,1540,0,0416,0,0017,6,0739,6,2519,0,000000,0,000000,0,0000
2026-04-16 15:08:45.555,21,060,6,1454,0,0409,0,0017,6,0660,6,2342,0,000000,0,000000,0,0000
2026-04-16 15:08:46.054,21,560,6,1275,0,0409,0,0017,6,0439,6,1886,0,000000,0,000000,0,0000
2026-04-16 15:08:46.554,22,060,6,1076,0,0550,0,0030,5,9984,6,1886,0,000000,0,000000,0,0000
2026-04-16 15:08:47.064,22,571,6,0935,0,0628,0,0039,5,9864,6,1886,0,000000,0,000000,0,0000
2026-04-16 15:08:47.566,23,071,6,0802,0,0655,0,0043,5,9832,6,1886,0,000000,0,000000,0,0000
2026-04-16 15:08:48.066,23,571,6,0590,0,0572,0,0033,5,9596,6,1816,0,000000,0,000000,0,0000
2026-04-16 15:08:48.566,24,071,6,0387,0,0491,0,0024,5,9479,6,1469,0,000000,0,000000,0,0000
2026-04-16 15:08:49.077,24,582,6,0333,0,0435,0,0019,5,9479,6,1331,0,000000,0,000000,0,0000
2026-04-16 15:08:49.577,25,082,6,0469,0,0736,0,0054,5,9479,6,3288,0,000000,0,000000,0,0000
2026-04-16 15:08:50.087,25,592,6,0849,0,1448,0,0210,5,9479,6,5243,0,000000,0,000000,0,0000
2026-04-16 15:08:50.588,26,092,6,1240,0,1855,0,0344,5,9479,6,5323,0,000000,0,000000,0,0000
2026-04-16 15:08:51.086,26,593,6,1581,0,2040,0,0416,5,9479,6,5323,0,000000,0,000000,0,0000
2026-04-16 15:08:51.589,27,093,6,2050,0,2091,0,0437,5,9479,6,5323,0,000000,0,000000,0,0000
2026-04-16 15:08:52.099,27,605,6,2379,0,2016,0,0406,5,9479,6,5323,0,000000,0,000000,0,0000
2026-04-16 15:08:52.611,28,116,6,2718,0,1896,0,0360,5,9479,6,5323,0,000000,0,000000,0,0000
2026-04-16 15:08:53.120,28,627,6,3027,0,1628,0,0265,5,9479,6,5323,0,000000,0,000000,0,0000
