Timestamp,SessionTime,Num_of_Fixations,Mean_Fixation_Duration,Skew_Fixation_Duration,First_Fixation_Duration,Mean_Saccade_Duration,Skew_Saccade_Duration,Skew_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Max_Saccade_Direction,Num_of_Blink,Mean_Blink_Duration,Skew_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,SD_Microsac_Ampl,Skew_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp,Mean,SD,Number of Peaks
2026-04-16 15:08:34.481,9,985,0,3000,167,8965,1,0718,177,7644,22,5215,12,6760,2,7876,-0,2171,1,6817,3,1277,0,0333,44,4522,0,0000,1,5000,37,5126,4,1754,0,1983,0,0928,0,1987,-24,1617,97,1258,179,0920,0,4717,0,4361,1,1930,0,6639,0,2444,-1,0201,0,9898,5,8066,0,0028,0,000000
2026-04-16 15:08:35.455,10,960,0,3000,167,8965,1,0718,177,7644,22,4881,13,6638,3,7616,-0,2360,1,6789,3,1277,0,0333,44,4522,0,0000,1,7000,37,5010,4,1865,0,1886,0,0930,0,1889,-20,6406,93,2473,179,0920,0,5008,0,4498,1,1975,0,6546,0,2449,-0,9169,0,9898,5,9442,0,0555,0,000000
2026-04-16 15:08:36.456,11,960,0,4000,185,2007,0,9435,177,7644,22,4793,13,8878,3,8029,-0,1800,1,7165,3,1277,0,0333,44,4522,0,0000,1,8667,37,6457,4,2733,0,1602,0,0949,0,1620,-13,3726,98,9422,179,0920,0,5405,0,5640,1,4478,0,6405,0,2518,-0,8767,0,9898,6,0410,0,0850,0,000000
2026-04-16 15:08:37.464,12,970,0,4333,179,5025,1,0577,177,7644,22,4487,14,8096,3,3654,-0,0970,1,7113,3,1277,0,0333,44,4522,0,0000,1,9667,37,4331,4,2900,0,2136,0,0953,0,2152,-13,7446,99,0099,179,0920,0,5404,0,5141,1,4478,0,6274,0,2612,-0,8238,0,9898,6,1921,0,2081,0,000000
2026-04-16 15:08:38.466,13,971,0,4667,174,6172,1,1647,177,7644,22,4273,15,5926,3,4216,-0,2319,1,7376,3,1277,0,0333,44,4522,0,0000,2,3667,37,5978,4,2060,0,1865,0,0934,0,1872,-31,2311,101,4448,179,0920,0,5699,0,2645,1,4478,0,5852,0,2649,-0,4774,0,9898,6,3050,0,2561,0,000000
2026-04-16 15:08:39.464,14,971,0,5000,176,3093,1,1368,177,7644,22,4083,16,4426,3,1295,-0,1538,1,7600,3,1277,0,0333,44,4522,0,0000,2,5667,37,5197,4,1690,0,2051,0,0926,0,2057,-27,5764,101,9831,179,0920,0,5788,0,2078,1,4478,0,5753,0,2612,-0,4078,0,9898,6,3411,0,2388,0,000000
2026-04-16 15:08:40.465,15,971,0,5333,172,2352,1,2281,177,7644,22,3931,17,1764,2,9933,-0,1709,1,7440,3,1277,0,0333,44,4522,0,0000,2,7333,37,3818,4,1212,0,2432,0,0916,0,2433,-24,8137,100,3518,179,0920,0,5730,0,2103,1,4478,0,5684,0,2657,-0,4327,0,9898,6,3791,0,1834,0,000000
2026-04-16 15:08:41.476,16,982,0,5333,179,1798,1,0482,177,7644,22,8694,17,5342,3,4906,-0,1652,1,7269,3,1277,0,0667,111,1118,0,0000,3,1333,37,1057,4,2546,0,2947,0,0945,0,2951,-25,3360,98,5319,179,0920,0,5434,0,2821,1,4478,0,5779,0,2633,-0,4796,0,9898,6,3997,0,1474,0,000000
2026-04-16 15:08:42.488,17,993,0,6000,196,2970,1,3737,177,7644,22,8504,17,7996,3,4704,-0,1697,1,7250,3,1277,0,0667,111,1118,0,0000,3,2333,37,1753,4,3114,0,2659,0,0958,0,2665,-23,1538,99,0234,179,0920,0,5381,0,3165,1,4478,0,5843,0,2640,-0,4866,0,9898,6,3446,0,1701,0,000000
2026-04-16 15:08:43.500,19,004,0,7000,197,8779,1,3334,177,7644,22,8266,18,1553,3,5217,-0,1112,1,7297,3,1277,0,0667,111,1118,0,0000,3,4667,37,0899,4,2792,0,2869,0,0951,0,2868,-17,7174,99,5114,179,0920,0,5295,0,3580,1,4478,0,5903,0,2573,-0,5475,0,9898,6,2593,0,1181,0,000000
2026-04-16 15:08:44.499,20,004,0,7333,203,0332,1,1666,177,7644,22,7971,18,6189,3,4852,-0,0601,1,7280,3,1277,0,0667,111,1118,0,0000,3,6333,37,0607,4,2216,0,2961,0,0938,0,2960,-13,3874,100,5233,179,0920,0,5332,0,3311,1,4478,0,5828,0,2610,-0,5359,0,9898,6,2011,0,0698,0,000000
2026-04-16 15:08:45.509,21,015,0,7667,212,5634,0,9955,177,7644,23,0515,14,5619,3,4256,-0,0557,1,7299,3,1277,0,1000,111,0641,0,0026,3,7667,37,0646,4,2181,0,3029,0,0937,0,3028,-11,3535,101,3019,179,0920,0,5255,0,3546,1,4478,0,5877,0,2592,-0,5560,0,9898,6,1540,0,0416,0,000000
2026-04-16 15:08:46.510,22,016,0,7667,214,4978,1,0583,177,7644,22,9908,15,1334,3,4055,-0,0020,1,7332,3,1277,0,1000,111,0641,0,0026,4,0667,37,0714,4,1513,0,2916,0,0922,0,2918,-10,2983,103,0057,179,0920,0,5204,0,3263,1,4478,0,5834,0,2653,-0,5299,0,9898,6,1275,0,0409,0,000000
2026-04-16 15:08:47.524,23,027,0,7667,214,4978,1,0583,177,7644,22,9400,15,6677,3,3677,-0,0783,1,7351,3,1277,0,1000,111,0641,0,0026,4,4000,37,0153,4,0992,0,2746,0,0911,0,2739,-11,9262,100,7313,179,0920,0,5289,0,2634,1,4478,0,5726,0,2635,-0,4477,0,9898,6,0935,0,0628,0,000000
