Timestamp,SessionTime,Num_of_Fixations,Mean_Fixation_Duration,SD_Fixation_Duration,Skew_Fixation_Duration,Max_Fixation_Duration,First_Fixation_Duration,Num_of_Saccade,Mean_Saccade_Duration,SD_Saccade_Duration,Skew_Saccade_Duration,Max_Saccade_Duration,Mean_Saccade_Amplitude,SD_Saccade_Amplitude,Skew_Saccade_Amplitude,Max_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Skew_Saccade_Direction,Max_Saccade_Direction,Mean_Saccade_Length,SD_Saccade_Length,Skew_Saccade_Length,Max_Saccade_Length,Num_of_Blink,Mean_Blink_Duration,SD_Blink_Duration,Skew_Blink_Duration,Max_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,Max_Microsac_Peak_Vel,Mean_Microsac_Ampl,SD_Microsac_Ampl,Skew_Microsac_Ampl,Max_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Skew_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,SD_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp
2026-04-16 13:53:34.264,3,063,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0333,22,2225,0,0000,0,0000,22,2225,8,0620,0,0000,0,0000,8,0620,0,5309,0,0000,0,0000,0,5309,8,0620,0,0000,0,0000,8,0620,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000
2026-04-16 13:53:34.772,3,574,0,0333,377,7652,0,0000,0,0000,377,7652,377,7652,0,1667,22,2199,0,0075,-0,2862,22,2306,2,4346,2,8269,1,4659,8,0620,0,2700,0,2376,-0,4974,0,5309,2,4346,2,8269,1,4659,8,0620,0,0000,0,0000,0,0000,0,0000,0,0000,0,0667,34,5110,0,5234,0,0000,35,0344,0,7670,0,0119,0,0000,0,7788,10,5951,17,8314,0,0000,28,4264,0,7902,0,0712,0,0000,0,8614,0,2471,0,1527,0,0000,0,3998
2026-04-16 13:53:35.283,4,085,0,1000,244,4440,101,0147,0,3193,377,7652,377,7652,0,3333,22,2208,0,0061,-0,5382,22,2306,1,7514,2,1167,2,6056,8,0620,-0,6247,1,8714,0,3205,3,0983,1,7514,2,1167,2,6056,8,0620,0,0000,0,0000,0,0000,0,0000,0,0000,0,1000,34,4963,0,4279,0,1028,35,0344,0,7665,0,0097,0,1345,0,7788,-40,2401,73,3512,-0,5838,28,4264,0,7362,0,0960,0,2622,0,8614,0,3410,0,1822,-0,4502,0,5290
2026-04-16 13:53:35.794,4,596,0,1667,222,2199,96,3462,0,3975,377,7652,377,7652,0,4333,22,2223,0,0077,0,7007,22,2416,1,5272,1,9013,3,0895,8,0620,-0,9860,1,7701,0,7488,3,0983,1,5272,1,9013,3,0895,8,0620,0,0000,0,0000,0,0000,0,0000,0,0000,0,2000,34,7993,2,2763,1,0890,39,4445,0,7734,0,0505,1,0997,0,8765,-82,8654,67,3622,0,7356,28,4264,0,5378,0,2275,-0,1670,0,8614,0,5276,0,2377,-0,5927,0,8251
2026-04-16 13:53:36.306,5,107,0,2000,277,7809,152,2189,0,6910,555,5859,377,7652,0,4667,22,2219,0,0076,0,8144,22,2416,1,4792,1,8403,3,2385,8,0620,-0,8560,1,7690,0,5536,3,0983,1,4792,1,8403,3,2385,8,0620,0,0000,0,0000,0,0000,0,0000,0,0000,0,2333,35,3256,2,4704,0,5552,39,4445,0,7850,0,0548,0,5624,0,8765,-64,2012,77,3275,0,3677,47,7840,0,5283,0,2119,-0,0473,0,8614,0,5613,0,2351,-0,8141,0,8251
2026-04-16 13:53:36.816,5,619,0,2333,298,4166,149,7181,0,3347,555,5859,377,7652,0,5667,22,2230,0,0078,0,6914,22,2416,1,5007,1,7068,3,3253,8,0620,-0,6138,1,6896,0,1881,3,0983,1,5007,1,7068,3,3253,8,0620,0,0000,0,0000,0,0000,0,0000,0,0000,0,2667,35,3234,2,3108,0,5964,39,4445,0,7850,0,0512,0,6044,0,8765,-53,4193,77,7550,0,0684,47,7840,0,5672,0,2233,-0,2255,0,8614,0,5297,0,2353,-0,4604,0,8251
2026-04-16 13:53:37.328,6,130,0,2667,277,7813,150,3139,0,5382,555,5859,377,7652,1,0667,22,2219,0,0071,0,5686,22,2416,1,5585,1,4786,3,1701,8,0620,-0,6306,1,6396,-0,0064,3,0983,1,5585,1,4786,3,1701,8,0620,0,0000,0,0000,0,0000,0,0000,0,0000,0,4333,36,8544,3,4660,0,6176,44,0506,0,8190,0,0769,0,6208,0,9788,-35,0226,82,5492,-0,2971,86,8147,0,6708,0,2591,-0,3361,1,0293,0,4716,0,2621,0,2180,0,9084
2026-04-16 13:53:37.839,6,641,0,3000,276,5476,139,8111,0,6678,555,5859,377,7652,1,3333,22,2217,0,0131,-0,0566,22,2693,1,9315,1,8698,2,2907,8,5410,-0,2899,1,6185,-0,4074,3,0983,1,9315,1,8698,2,2907,8,5410,0,0000,0,0000,0,0000,0,0000,0,0000,0,4667,37,1849,3,5461,0,4137,44,0506,0,8263,0,0787,0,4165,0,9788,-27,2643,84,3215,-0,3830,86,8147,0,6406,0,2724,-0,2018,1,0293,0,5013,0,2744,0,0998,0,9084
2026-04-16 13:53:38.351,7,152,0,3333,271,1169,133,6333,0,8036,555,5859,377,7652,1,7000,22,2214,0,0124,-0,1058,22,2693,1,9603,1,8013,2,1773,8,5410,-0,5813,1,5535,0,0148,3,0983,1,9603,1,8013,2,1773,8,5410,0,0000,0,0000,0,0000,0,0000,0,0000,0,5667,36,6046,3,8419,0,2339,44,0506,0,8134,0,0853,0,2320,0,9788,-33,8751,78,1166,-0,1708,86,8147,0,6084,0,2599,0,0704,1,0293,0,5147,0,2605,-0,0102,0,9084
2026-04-16 13:53:38.861,7,663,0,4000,266,6712,125,3837,0,8854,555,5859,377,7652,1,7333,22,2216,0,0123,-0,1376,22,2693,1,9367,1,7918,2,2029,8,5410,-0,5501,1,5545,-0,0239,3,0983,1,9367,1,7918,2,2029,8,5410,0,0000,0,0000,0,0000,0,0000,0,0000,0,6000,36,4103,3,8186,0,3351,44,0506,0,8091,0,0848,0,3332,0,9788,-28,6874,78,8714,-0,2621,86,8147,0,5861,0,2688,0,1241,1,0293,0,5257,0,2573,-0,1133,0,9084
2026-04-16 13:53:39.373,8,174,0,4333,268,3822,122,4851,0,8601,555,5859,377,7652,1,9333,22,2215,0,0119,-0,1211,22,2693,2,0755,1,8486,1,8393,8,5410,-0,3811,1,5537,-0,2287,3,0983,2,0755,1,8486,1,8393,8,5410,0,0000,0,0000,0,0000,0,0000,0,0000,0,6333,36,4635,3,7236,0,3006,44,0506,0,8102,0,0827,0,2990,0,9788,-23,9399,79,3661,-0,3461,86,8147,0,5752,0,2657,0,2201,1,0293,0,5373,0,2552,-0,2125,0,9084
2026-04-16 13:53:39.883,8,685,0,4333,288,8937,138,0946,0,5694,555,5859,377,7652,2,2667,22,2214,0,0118,-0,1593,22,2693,2,4352,2,8619,3,5553,19,3503,-0,6598,1,5859,0,0904,3,0983,2,4352,2,8619,3,5553,19,3503,0,0000,0,0000,0,0000,0,0000,0,0000,0,7333,36,6639,3,5273,0,1617,44,0506,0,8147,0,0783,0,1596,0,9788,-40,0912,84,2157,-0,0472,86,8147,0,5950,0,2520,0,0138,1,0293,0,5301,0,2387,-0,1405,0,9084
2026-04-16 13:53:40.395,9,196,0,4667,276,1950,140,7278,0,6271,555,5859,377,7652,2,5333,22,2225,0,0129,0,4520,22,2693,2,2823,2,7456,3,7524,19,3503,-0,5474,1,6668,0,0556,3,0983,2,2823,2,7456,3,7524,19,3503,0,0000,0,0000,0,0000,0,0000,0,0000,0,9333,36,5587,3,4884,0,1584,44,0506,0,8125,0,0775,0,1560,0,9788,-31,1100,95,9115,0,0576,173,3774,0,6430,0,3207,0,3448,1,3683,0,5138,0,2390,-0,1661,0,9084
2026-04-16 13:53:40.906,9,707,0,5000,281,4866,137,3901,0,5262,555,5859,377,7652,2,6667,22,2222,0,0127,0,4916,22,2693,2,2120,2,6939,3,8448,19,3503,-0,4875,1,6471,-0,0307,3,0983,2,2120,2,6939,3,8448,19,3503,0,0000,0,0000,0,0000,0,0000,0,0000,1,0333,36,4131,3,6167,0,1860,44,0506,0,8092,0,0803,0,1833,0,9788,-24,1407,93,8149,-0,1136,173,3774,0,6327,0,3235,0,2318,1,3683,0,5193,0,2381,-0,2143,0,9084
2026-04-16 13:53:41.417,10,219,0,5667,267,9789,135,5982,0,6612,555,5859,377,7652,2,8000,22,2218,0,0136,0,1351,22,2693,2,1474,2,6448,3,9363,19,3503,-0,4721,1,6112,-0,0570,3,0983,2,1474,2,6448,3,9363,19,3503,0,0000,0,0000,0,0000,0,0000,0,0000,1,1667,36,6556,3,5199,0,0391,44,0506,0,8146,0,0782,0,0380,0,9788,-22,4576,88,7532,-0,1694,173,3774,0,6711,0,3234,-0,0122,1,3683,0,5007,0,2339,-0,0566,0,9084
2026-04-16 13:53:41.928,10,730,0,6000,275,3148,144,6155,0,5175,555,5859,377,7652,2,9333,22,2215,0,0135,0,1687,22,2693,2,0973,2,5946,4,0337,19,3503,-0,5216,1,6363,-0,0189,3,0983,2,0973,2,5946,4,0337,19,3503,0,0000,0,0000,0,0000,0,0000,0,0000,1,2000,36,5084,3,5782,0,0694,44,0506,0,8113,0,0795,0,0685,0,9788,-19,3978,89,3645,-0,2121,173,3774,0,6607,0,3247,0,0418,1,3683,0,5050,0,2320,-0,1031,0,9084
2026-04-16 13:53:42.439,11,241,0,6333,284,2103,145,7301,0,3778,555,5859,377,7652,3,0000,22,2218,0,0135,0,1258,22,2693,2,0728,2,5712,4,0791,19,3503,-0,5713,1,6514,0,0160,3,0983,2,0728,2,5712,4,0791,19,3503,0,0000,0,0000,0,0000,0,0000,0,0000,1,2333,36,3385,3,6739,0,0658,44,0506,0,8075,0,0816,0,0656,0,9788,-23,4402,91,4245,-0,1783,173,3774,0,6649,0,3213,0,0060,1,3683,0,4952,0,2361,-0,0670,0,9084
2026-04-16 13:53:42.950,11,752,0,6333,311,1115,207,0703,1,5082,955,4510,377,7652,3,0000,22,2218,0,0135,0,1258,22,2693,2,0728,2,5712,4,0791,19,3503,-0,5713,1,6514,0,0160,3,0983,2,0728,2,5712,4,0791,19,3503,0,0000,0,0000,0,0000,0,0000,0,0000,1,2333,36,3385,3,6739,0,0658,44,0506,0,8075,0,0816,0,0656,0,9788,-23,4402,91,4245,-0,1783,173,3774,0,6649,0,3213,0,0060,1,3683,0,4952,0,2361,-0,0670,0,9084
