Timestamp,SessionTime,Num_of_Fixations,Mean_Fixation_Duration,Skew_Fixation_Duration,First_Fixation_Duration,Mean_Saccade_Duration,Skew_Saccade_Duration,Skew_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Max_Saccade_Direction,Num_of_Blink,Mean_Blink_Duration,Skew_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,SD_Microsac_Ampl,Skew_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp,Mean,SD,Number of Peaks
2026-04-16 13:44:15.568,20,804,1,0667,320,1638,2,9541,356,1788,22,7119,14,9332,4,4999,0,4389,1,8889,3,1313,0,0333,111,1030,0,0000,3,0333,36,2726,4,3826,0,3104,0,0975,0,3108,29,3647,104,9293,179,4111,1,1510,5,8611,13,9795,0,4922,0,2827,-0,2230,0,9677,1,9859,0,0017,0,000000
2026-04-16 13:44:16.549,21,789,1,1667,305,0991,3,1136,356,1788,22,6759,15,5241,4,5885,0,3518,1,8924,3,1313,0,0333,111,1030,0,0000,3,2333,36,1740,4,2958,0,3557,0,0955,0,3563,28,3198,103,8141,179,4111,1,1246,6,0166,13,9795,0,5002,0,2771,-0,2861,0,9677,1,9774,0,0053,0,000000
2026-04-16 13:44:17.550,22,789,1,1667,305,0991,3,1136,356,1788,22,6207,16,5832,4,7222,0,2938,1,8867,3,1313,0,0333,111,1030,0,0000,3,5000,36,3422,4,2771,0,2733,0,0951,0,2743,26,0687,105,1298,179,4111,1,1097,6,2500,13,9795,0,5090,0,2747,-0,3391,0,9677,1,9532,0,0227,0,000000
2026-04-16 13:44:18.560,23,800,1,2000,301,5561,3,1695,356,1788,22,5830,17,4356,4,4498,0,3084,1,8398,3,1313,0,0333,111,1030,0,0000,3,6667,36,3944,4,2678,0,2526,0,0949,0,2536,27,2299,103,7841,179,4111,1,0903,6,3913,13,9795,0,5038,0,2748,-0,3050,0,9677,2,0191,0,1030,0,000000
2026-04-16 13:44:19.560,24,800,1,2000,301,5561,3,1695,356,1788,22,5588,18,0828,4,3074,0,2038,1,8446,3,1313,0,0333,111,1030,0,0000,4,0667,36,5352,4,3619,0,2103,0,0969,0,2147,17,2169,105,1204,179,4111,0,9993,6,5363,13,9795,0,5355,0,2803,-0,3962,0,9680,2,0932,0,1626,0,000000
2026-04-16 13:44:20.572,25,812,1,2667,303,2296,3,1305,356,1788,22,5451,18,4657,4,2157,0,2275,1,8335,3,1313,0,0333,111,1030,0,0000,4,2000,36,5397,4,3158,0,2124,0,0959,0,2171,16,4567,104,4740,179,4111,0,9872,6,6410,13,9795,0,5415,0,2782,-0,4388,0,9680,2,2202,0,2811,0,000000
2026-04-16 13:44:21.572,26,812,1,3000,301,7224,3,1813,356,1788,22,5207,19,2088,3,7776,0,1805,1,8181,3,1313,0,0333,111,1030,0,0000,4,4333,36,7529,4,4255,0,1685,0,0983,0,1725,13,5098,104,4898,179,4111,0,9520,6,7670,13,9795,0,5554,0,2818,-0,4506,0,9776,2,4194,0,4236,0,000000
2026-04-16 13:44:22.573,27,812,1,3667,304,3481,3,2298,356,1788,22,5145,19,4160,3,8109,0,1343,1,8266,3,1313,0,0333,111,1030,0,0000,4,6000,36,7226,4,4592,0,1722,0,0990,0,1759,9,1880,104,9919,179,4111,0,9242,6,8371,13,9795,0,5637,0,2807,-0,4946,0,9776,2,7194,0,4907,0,000000
2026-04-16 13:44:23.583,28,823,1,4667,297,7372,3,3635,356,1788,22,5048,19,7478,3,8055,0,1440,1,8256,3,1313,0,0333,111,1030,0,0000,4,8667,36,7146,4,4089,0,1738,0,0979,0,1779,6,9765,103,8490,179,4111,0,9236,6,9912,13,9795,0,5659,0,2759,-0,4966,0,9776,2,9587,0,4397,0,000000
2026-04-16 13:44:24.582,29,823,1,5333,302,6671,3,2236,356,1788,22,5019,19,8489,3,8208,0,1313,1,8236,3,1313,0,0333,111,1030,0,0000,4,9667,36,6015,4,4389,0,1962,0,0986,0,2000,5,6450,103,6499,179,4111,0,9100,7,0270,13,9795,0,5679,0,2736,-0,5196,0,9776,3,1337,0,2707,0,000000
