Timestamp,SessionTime,Num_of_Fixations,Mean_Fixation_Duration,SD_Fixation_Duration,Skew_Fixation_Duration,Max_Fixation_Duration,First_Fixation_Duration,Num_of_Saccade,Mean_Saccade_Duration,SD_Saccade_Duration,Skew_Saccade_Duration,Max_Saccade_Duration,Mean_Saccade_Amplitude,SD_Saccade_Amplitude,Skew_Saccade_Amplitude,Max_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Skew_Saccade_Direction,Max_Saccade_Direction,Mean_Saccade_Length,SD_Saccade_Length,Skew_Saccade_Length,Max_Saccade_Length,Num_of_Blink,Mean_Blink_Duration,SD_Blink_Duration,Skew_Blink_Duration,Max_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,Max_Microsac_Peak_Vel,Mean_Microsac_Ampl,SD_Microsac_Ampl,Skew_Microsac_Ampl,Max_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Skew_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,SD_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp
2026-04-16 13:43:57.584,2,822,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0333,22,2216,0,0000,0,0000,22,2216,10,9473,0,0000,0,0000,10,9473,-1,7938,0,0000,0,0000,-1,7938,10,9473,0,0000,0,0000,10,9473,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000
2026-04-16 13:43:58.093,3,333,0,0000,0,0000,0,0000,0,0000,0,0000,0,0000,0,4333,30,7677,29,6080,3,1754,133,3327,3,3483,4,0390,1,4421,12,7884,1,4809,1,7281,-1,2714,2,9974,3,3483,4,0390,1,4421,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,0,1333,33,8649,1,8014,-0,1842,35,9917,0,7525,0,0404,-0,1800,0,8002,72,4182,115,6803,-1,1292,154,7969,0,6616,0,2775,1,0182,1,1328,0,6385,0,0398,-0,7465,0,6773
2026-04-16 13:43:58.604,3,845,0,0333,356,1788,0,0000,0,0000,356,1788,356,1788,0,5333,29,1669,26,8955,3,6148,133,3327,2,8637,3,7781,1,7582,12,7884,1,5352,1,5850,-1,4246,2,9974,2,8637,3,7781,1,7582,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,0,2333,34,0756,3,0853,0,8532,40,2482,0,7573,0,0687,0,8547,0,8948,84,8519,91,6577,-1,6312,154,7969,0,5407,0,3101,0,2341,1,1328,0,6462,0,1157,1,1049,0,8951
2026-04-16 13:43:59.115,4,356,0,0333,356,1788,0,0000,0,0000,356,1788,356,1788,0,9000,26,3370,20,9836,4,9029,133,3327,2,4090,3,0628,2,3398,12,7884,1,1684,1,8049,-1,1719,2,9974,2,4090,3,0628,2,3398,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,0,4333,34,7157,3,0893,0,7805,41,0432,0,7714,0,0689,0,7865,0,9128,46,3123,123,8372,-0,7906,154,7969,0,5496,0,3032,-0,2647,1,1328,0,5728,0,1983,-0,8524,0,8951
2026-04-16 13:43:59.627,4,867,0,1000,289,1113,48,2849,0,5963,356,1788,356,1788,1,0333,25,8051,19,6318,5,2947,133,3327,2,2265,2,8982,2,5785,12,7884,1,2307,1,7057,-1,3077,2,9974,2,2265,2,8982,2,5785,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,0,5000,34,9962,3,2554,0,6870,41,0432,0,7776,0,0725,0,6907,0,9128,51,1227,117,0972,-0,9117,154,7969,0,5567,0,2911,-0,3010,1,1328,0,5738,0,1857,-0,9161,0,8951
2026-04-16 13:44:00.138,5,378,0,1000,333,5544,48,0922,-0,6015,377,7885,356,1788,1,3000,25,0682,17,5628,6,0022,133,3327,2,0251,2,6461,2,9010,12,7884,1,1869,1,5960,-1,3478,2,9974,2,0251,2,6461,2,9010,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,0,6667,34,9585,2,9521,0,7288,41,0432,0,7768,0,0658,0,7313,0,9128,48,0843,107,2979,-0,9370,154,7969,0,4837,0,2882,0,1535,1,1328,0,6108,0,1735,-1,3263,0,8951
2026-04-16 13:44:00.648,5,889,0,1333,333,5027,41,6491,-0,6909,377,7885,356,1788,1,5000,24,6880,16,3788,6,4825,133,3327,1,8716,2,4953,3,1685,12,7884,1,1415,1,4981,-1,3317,2,9974,1,8716,2,4953,3,1685,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,0,8333,35,1083,3,2857,0,7178,42,5994,0,7801,0,0731,0,7191,0,9463,47,2936,96,5818,-1,0055,154,7969,0,4894,0,2693,0,1080,1,1328,0,5915,0,2051,-0,9873,0,9157
2026-04-16 13:44:01.159,6,400,0,2000,266,7795,101,1187,-0,4466,377,7885,356,1788,1,7000,24,3980,15,4057,6,9296,133,3327,1,7517,2,3676,3,4149,12,7884,1,0716,1,4450,-1,2213,2,9974,1,7517,2,3676,3,4149,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,0,9667,34,7856,3,1762,0,9039,42,5994,0,7729,0,0706,0,9059,0,9463,42,2869,91,7072,-0,8882,154,7969,0,4987,0,2528,0,0170,1,1328,0,5707,0,2048,-0,8041,0,9157
2026-04-16 13:44:01.670,6,912,0,2000,289,0016,88,0387,-1,1113,377,7885,356,1788,2,1000,23,9829,13,8875,7,7470,133,3327,1,6444,2,1476,3,8463,12,7884,0,8817,1,7818,-0,9753,3,0722,1,6444,2,1476,3,8463,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,1,1000,34,8448,3,3460,0,8591,42,5994,0,7743,0,0744,0,8611,0,9463,37,0851,100,8462,-0,7825,163,9857,0,5060,0,2488,-0,0332,1,1328,0,5517,0,2260,-0,7863,0,9157
2026-04-16 13:44:02.181,7,423,0,2333,320,7285,112,6195,-0,2270,511,0903,356,1788,2,1000,23,9829,13,8875,7,7470,133,3327,1,6444,2,1476,3,8463,12,7884,0,8817,1,7818,-0,9753,3,0722,1,6444,2,1476,3,8463,12,7884,0,0333,111,1030,0,0000,0,0000,111,1030,1,1000,34,8448,3,3460,0,8591,42,5994,0,7743,0,0744,0,8611,0,9463,37,0851,100,8462,-0,7825,163,9857,0,5060,0,2488,-0,0332,1,1328,0,5517,0,2260,-0,7863,0,9157
