Timestamp,SessionTime,Mean,SD,Variance,Minimum,Maximum,Number of Peaks,Number of Valleys,Ratio
2026-04-16 13:44:15.566,20,804,1,9859,0,0017,0,0000,1,9829,1,9877,0,000000,0,000000,0,0000
2026-04-16 13:44:16.070,21,312,1,9774,0,0053,0,0000,1,9671,1,9891,0,000000,0,000000,0,0000
2026-04-16 13:44:16.582,21,823,1,9590,0,0229,0,0005,1,9161,1,9891,0,000000,0,000000,0,0000
2026-04-16 13:44:17.092,22,334,1,9532,0,0227,0,0005,1,9161,1,9891,0,000000,0,000000,0,0000
2026-04-16 13:44:17.594,22,834,1,9740,0,0462,0,0021,1,9161,2,1140,0,000000,0,000000,0,0000
2026-04-16 13:44:18.103,23,345,2,0191,0,1030,0,0106,1,9161,2,2845,0,000000,0,000000,0,0000
2026-04-16 13:44:18.617,23,856,2,0477,0,1181,0,0140,1,9161,2,3031,0,000000,0,000000,0,0000
2026-04-16 13:44:19.126,24,367,2,0932,0,1626,0,0264,1,9161,2,4577,0,000000,0,000000,0,0000
2026-04-16 13:44:19.626,24,867,2,1446,0,2089,0,0436,1,9161,2,6656,0,000000,0,000000,0,0000
2026-04-16 13:44:20.137,25,378,2,2202,0,2811,0,0790,1,9161,2,8800,0,000000,0,000000,0,0000
2026-04-16 13:44:20.639,25,878,2,2890,0,3427,0,1174,1,9161,3,0493,0,000000,0,000000,0,0000
2026-04-16 13:44:21.150,26,389,2,4194,0,4236,0,1794,1,9161,3,3056,0,000000,0,000000,0,0000
2026-04-16 13:44:21.648,26,889,2,5614,0,4708,0,2216,1,9174,3,4220,0,000000,0,000000,0,0000
2026-04-16 13:44:22.159,27,400,2,7194,0,4907,0,2407,1,9814,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:22.662,27,901,2,8431,0,4712,0,2220,2,0582,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:23.172,28,412,2,9587,0,4397,0,1933,2,0582,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:23.671,28,912,3,0685,0,3496,0,1222,2,2334,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:24.181,29,423,3,1337,0,2707,0,0733,2,4174,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:24.682,29,923,3,1613,0,2195,0,0482,2,6744,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:25.181,30,423,3,1920,0,1809,0,0327,2,8929,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:25.693,30,934,3,1923,0,1762,0,0311,2,8929,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:26.203,31,445,3,1846,0,1778,0,0316,2,8929,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:26.705,31,945,3,1590,0,1626,0,0264,2,8929,3,4293,0,000000,0,000000,0,0000
2026-04-16 13:44:27.216,32,456,3,1337,0,1387,0,0192,2,8929,3,4237,0,000000,0,000000,0,0000
2026-04-16 13:44:27.715,32,956,3,1075,0,1093,0,0119,2,8929,3,3768,0,000000,0,000000,0,0000
2026-04-16 13:44:28.226,33,467,3,0884,0,0855,0,0073,2,8929,3,2656,0,000000,0,000000,0,0000
2026-04-16 13:44:28.727,33,967,3,0793,0,0762,0,0058,2,8929,3,1780,0,000000,0,000000,0,0000
2026-04-16 13:44:29.239,34,478,3,0887,0,0727,0,0053,2,8929,3,1780,0,000000,0,000000,0,0000
2026-04-16 13:44:29.737,34,978,3,1096,0,0465,0,0022,2,9706,3,1780,0,000000,0,000000,0,0000
2026-04-16 13:44:30.238,35,478,3,1190,0,0327,0,0011,3,0131,3,1780,0,000000,0,000000,0,0000
2026-04-16 13:44:30.737,35,978,3,1232,0,0242,0,0006,3,0740,3,1780,0,000000,0,000000,0,0000
2026-04-16 13:44:31.248,36,489,3,1174,0,0343,0,0012,2,9994,3,1780,0,000000,0,000000,0,0000
2026-04-16 13:44:31.749,36,989,3,0977,0,0502,0,0025,2,9694,3,1734,0,000000,0,000000,0,0000
2026-04-16 13:44:32.247,37,489,3,0823,0,0543,0,0030,2,9694,3,1403,0,000000,0,000000,0,0000
2026-04-16 13:44:32.749,37,989,3,0753,0,0545,0,0030,2,9694,3,1403,0,000000,0,000000,0,0000
2026-04-16 13:44:33.261,38,500,3,0844,0,0661,0,0044,2,9694,3,2640,0,000000,0,000000,0,0000
2026-04-16 13:44:33.759,39,000,3,0974,0,0840,0,0071,2,9694,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:34.261,39,500,3,1052,0,0899,0,0081,2,9694,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:34.759,40,000,3,1059,0,0906,0,0082,2,9694,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:35.270,40,511,3,1011,0,0911,0,0083,2,9694,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:35.771,41,012,3,1004,0,0942,0,0089,2,9694,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:36.282,41,523,3,0977,0,0926,0,0086,2,9694,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:36.781,42,023,3,0979,0,0920,0,0085,2,9572,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:37.293,42,533,3,0934,0,0977,0,0095,2,9424,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:37.793,43,033,3,0891,0,0994,0,0099,2,9424,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:38.292,43,534,3,0764,0,0912,0,0083,2,9424,3,2735,0,000000,0,000000,0,0000
2026-04-16 13:44:38.804,44,045,3,0545,0,0670,0,0045,2,9424,3,2271,0,000000,0,000000,0,0000
2026-04-16 13:44:39.315,44,556,3,0347,0,0507,0,0026,2,9424,3,1583,0,000000,0,000000,0,0000
2026-04-16 13:44:39.816,45,056,3,0159,0,0450,0,0020,2,9363,3,0968,0,000000,0,000000,0,0000
2026-04-16 13:44:40.327,45,567,3,0032,0,0488,0,0024,2,9170,3,0879,0,000000,0,000000,0,0000
2026-04-16 13:44:40.826,46,067,2,9913,0,0540,0,0029,2,8896,3,0879,0,000000,0,000000,0,0000
2026-04-16 13:44:41.327,46,567,2,9744,0,0617,0,0038,2,8620,3,0879,0,000000,0,000000,0,0000
2026-04-16 13:44:41.826,47,067,2,9611,0,0718,0,0052,2,8273,3,0879,0,000000,0,000000,0,0000
2026-04-16 13:44:42.337,47,578,2,9463,0,0857,0,0073,2,7434,3,0879,0,000000,0,000000,0,0000
2026-04-16 13:44:42.838,48,078,2,8959,0,1518,0,0230,2,4053,3,0879,0,000000,0,000000,0,0000
2026-04-16 13:44:43.337,48,578,2,8434,0,1710,0,0293,2,4053,3,0821,0,000000,0,000000,0,0000
2026-04-16 13:44:43.839,49,078,2,7990,0,1656,0,0274,2,4053,3,0209,0,000000,0,000000,0,0000
2026-04-16 13:44:44.350,49,589,2,7773,0,1551,0,0240,2,4053,2,9610,0,000000,0,000000,0,0000
2026-04-16 13:44:44.861,50,101,2,7747,0,1536,0,0236,2,4053,3,0043,0,000000,0,000000,0,0000
2026-04-16 13:44:45.372,50,612,2,7849,0,1661,0,0276,2,4053,3,0492,0,000000,0,000000,0,0000
